,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
274,l,r,r,r,r,r,l,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,l,l,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,l,r,l,l,l,l,l,l,r,l,l,l,l,l,l,l,r,r,l,l,l,l,r,l,l,l,l,r,l,r,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,r,l,r,l,l,l,l,l,l,l,l,r,l,r,l,l,r,r,r,r,l,r,l,r,l,l,l,r,r,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,r,r,r,l,r,l,l,l,l,l,l,l,l,r,r,l,l,r,l,l,l,r,r,l,l,l,r,l,l,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,l,r,r,r,r,r,l,r,r,l,r,l,l,r,r,l,r,r,r,r,r,l,r,r,l,r,l,r,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,l,l,r,l,l,l,l,r,l,r,r,r,r,l,l,r,l,r,r,l,l,l,l,r,l,l,r,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,r,l,l,l,l,l,r,r,l,r,l,l,r,r,l,r,r,l,l,r,l,l,l,r,r,r,r,r,l,r,l,l,r,l,l,r,r,l,l,l,l,r,l,l,l,r,r,l,r,l,l,l,l,r,l,r,r,r,r,l,r,r,l,l,r,r,r,r,r,,,,,,,,,,,,,,,,
281,r,l,r,r,r,r,r,r,r,l,l,r,r,r,l,r,r,l,r,l,r,l,r,l,r,l,r,r,l,r,r,r,l,l,r,r,r,r,r,r,r,l,l,l,l,l,r,r,l,l,r,r,r,r,r,r,r,r,r,l,l,r,r,l,r,l,r,l,l,,,,,,,,,,,,,,,,
282,l,r,r,l,l,l,l,r,l,r,r,r,l,r,l,r,l,r,r,l,r,l,r,r,r,r,l,l,l,r,l,r,r,r,l,r,l,r,l,l,l,l,l,l,r,r,r,l,r,r,l,r,l,r,r,l,l,r,l,l,l,r,l,l,l,l,r,l,l,,,,,,,,,,,,,,,,
283,l,l,l,l,l,r,l,r,l,r,l,r,l,l,l,l,l,l,l,l,l,l,r,l,l,l,l,r,r,r,l,l,r,r,l,r,r,r,r,l,r,l,r,l,l,l,r,r,r,l,l,l,r,l,l,r,l,l,r,r,l,r,l,l,r,l,r,l,l,,,,,,,,,,,,,,,,
284,l,r,r,r,r,r,l,l,l,l,r,r,l,r,r,l,r,r,r,l,l,l,r,l,l,l,r,r,l,r,r,l,r,l,l,l,r,l,r,l,l,r,l,r,l,l,l,r,r,r,r,r,l,r,l,l,l,r,r,r,l,l,l,r,r,l,l,r,r,,,,,,,,,,,,,,,,
285,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,l,l,r,r,r,l,r,l,l,r,r,r,r,r,r,r,r,l,l,r,l,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,l,r,r,r,r,r,r,l,r,r,r,,,,,,,,,,,,,,,,
286,l,r,r,l,l,r,r,r,l,r,r,l,r,l,r,r,l,l,r,l,r,r,l,l,r,r,r,l,r,l,r,r,r,r,l,r,l,r,r,r,l,r,l,l,l,l,r,r,r,r,r,r,l,l,l,l,r,r,r,l,r,l,l,r,l,r,r,r,r,,,,,,,,,,,,,,,,
287,l,l,l,r,l,l,r,l,r,r,r,r,r,l,l,r,l,l,l,l,l,r,l,r,l,l,r,l,r,r,l,r,r,l,l,l,r,r,r,l,r,l,r,r,r,l,l,r,l,l,l,r,l,l,r,l,l,r,l,l,r,l,l,l,r,r,r,r,r,,,,,,,,,,,,,,,,
288,l,r,r,l,l,l,l,r,l,r,r,r,l,l,l,r,r,r,l,r,l,l,r,l,r,l,l,l,r,r,l,r,r,l,r,l,r,l,r,r,r,r,l,r,r,r,r,r,r,l,l,l,r,r,r,l,r,r,l,l,r,l,r,l,l,l,l,r,r,,,,,,,,,,,,,,,,
289,l,l,l,l,l,r,r,r,l,l,r,l,r,r,r,r,l,r,r,l,r,l,r,l,r,r,l,l,r,r,l,r,l,l,r,r,l,r,l,l,r,r,r,l,r,r,l,r,l,r,r,r,l,l,l,r,r,r,l,r,l,r,r,r,r,r,r,l,l,,,,,,,,,,,,,,,,
290,l,l,l,r,l,l,l,l,r,l,l,l,l,l,l,r,r,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,l,r,r,r,l,l,l,r,r,r,l,l,l,l,r,l,l,l,l,r,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,l,r,l,r,r,l,r,r,r,l,l,l,l,l,l,r,l,r,l,l,l,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,l,r,l,l,r,r,r,r,l,r,r,r,r,l,r,l,r,l,r,r,r,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,r,r,l,l,r,r,l,r,l,l,l,l,r,l,r,l,l,r,r,l,r,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,r,r,r,l,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,l,l,l,l,r,l,l,l,l,l,l,l,l,l,r,l,l,l,r,r,l,l,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,r,r,r,r,l,r,l,l,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,l,l,r,r,r,r,r,l,l,l,r,r,r,r,l,r,r,r,r,r,r,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,r,l,r,r,r,l,l,l,r,l,r,l,l,l,r,l,r,l,l,r,l,r,l,l,r,r,l,r,l,r,r,l,r,l,r,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,l,l,l,l,l,l,l,l,l,r,l,l,l,l,r,l,l,l,l,r,l,l,l,l,r,l,l,l,l,r,l,l,r,l,l,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,l,r,r,r,r,l,r,l,l,r,r,r,r,l,l,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,l,r,l,r,r,r,r,r,l,r,l,r,l,l,r,r,r,l,l,l,r,l,r,l,l,l,l,r,l,r,r,r,l,r,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,r,l,r,l,r,r,r,l,l,r,l,l,r,l,l,r,l,r,l,r,r,l,l,l,l,r,l,r,r,l,r,r,l,l,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,r,r,l,r,r,l,l,r,r,l,l,r,r,l,r,l,r,r,r,r,l,r,r,l,l,l,r,r,l,l,l,l,l,l,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,l,r,r,l,l,r,l,r,l,l,r,r,r,r,r,r,r,r,r,r,l,l,r,l,r,l,l,l,l,r,l,l,l,l,l,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,r,l,r,r,r,l,r,l,r,r,l,r,l,r,r,r,r,r,l,l,l,l,r,r,r,r,l,l,l,l,r,l,r,r,l,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,r,r,r,r,r,r,r,r,r,l,r,r,r,l,r,r,r,r,r,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,l,l,l,l,l,l,l,l,l,l,r,r,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,r,l,l,l,r,l,r,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,r,l,r,l,r,l,l,r,r,l,r,l,r,r,r,r,r,l,r,l,r,r,l,l,l,l,l,r,r,r,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,l,r,r,l,l,l,l,r,l,r,l,r,l,l,l,l,l,l,r,l,r,r,r,l,l,l,r,l,l,l,l,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,r,r,r,r,r,r,r,r,r,r,r,r,l,r,l,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,r,l,l,l,l,l,l,r,l,l,r,l,r,r,l,r,l,r,l,r,r,r,r,l,r,l,l,l,r,l,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,l,l,l,l,l,l,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,r,r,l,l,r,l,r,r,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,l,r,l,l,r,l,l,r,l,r,r,r,l,l,r,r,l,l,l,l,l,l,r,r,l,l,l,r,l,r,r,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,r,r,r,r,r,r,r,r,r,r,r,l,r,r,l,r,r,r,l,r,r,l,l,r,l,l,l,r,l,r,l,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,l,r,r,r,l,l,l,l,l,l,r,r,r,l,l,l,l,r,r,l,l,l,r,r,l,r,r,r,r,r,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,l,l,l,l,l,l,r,l,l,r,r,l,r,r,l,l,l,l,r,l,r,r,l,l,r,l,l,l,r,l,l,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,l,l,l,l,r,r,r,l,l,l,l,l,r,l,l,l,l,l,l,r,r,r,r,l,r,r,r,l,r,l,l,l,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,r,l,l,l,r,l,r,r,r,r,r,r,l,r,l,l,r,r,r,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,l,r,r,r,r,r,r,l,r,l,l,r,l,r,r,r,l,r,l,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,l,l,r,r,r,l,r,l,l,l,r,l,l,r,r,l,l,r,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,r,l,r,r,l,r,l,r,l,r,l,r,r,r,l,r,r,r,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,l,l,l,l,r,r,r,l,r,l,l,r,l,l,r,r,l,l,l,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,l,l,r,l,l,l,l,l,l,l,l,l,l,r,l,l,l,l,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,r,r,l,r,r,l,l,r,r,r,r,l,r,r,r,l,l,l,l,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,r,l,r,l,r,r,r,r,r,r,l,r,r,l,r,r,r,r,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,r,l,l,r,l,r,l,l,l,l,r,r,r,l,l,l,l,l,r,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,r,r,r,r,l,l,r,r,l,l,r,r,r,l,r,l,l,r,r,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,r,r,r,r,l,r,r,r,r,r,l,r,r,r,l,r,l,r,l,r,r,r,r,r,r,l,r,r,r,r,l,r,l,r,r,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,l,r,r,r,l,l,r,l,r,l,r,l,l,l,l,l,r,l,l,l,r,l,l,l,r,r,r,l,r,r,l,r,r,r,r,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,r,l,l,r,l,l,l,r,r,l,r,l,l,l,l,r,l,l,r,l,l,r,r,r,r,l,l,r,r,r,l,l,l,r,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,l,l,l,r,l,l,l,r,r,r,r,r,r,l,r,l,r,l,r,r,l,l,r,r,l,r,l,r,r,l,r,r,l,r,r,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,r,r,l,r,l,l,l,r,r,l,r,r,r,r,r,r,l,r,l,l,l,r,r,r,r,l,l,r,r,r,r,r,r,l,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,r,l,r,r,l,l,r,l,r,r,l,l,l,l,l,r,r,l,l,r,r,r,l,l,r,r,l,l,l,r,r,r,r,r,r,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,l,l,r,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,r,l,l,l,l,l,l,r,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,r,r,l,r,r,r,r,r,r,r,l,r,l,l,l,r,r,r,r,r,r,r,r,r,r,l,l,r,r,r,r,r,l,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,l,l,l,r,l,l,l,l,r,r,l,r,l,r,r,l,l,l,l,r,l,l,r,l,r,l,r,l,r,r,r,r,r,r,l,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,l,r,l,l,r,r,r,r,r,r,r,l,l,r,r,l,l,r,r,r,l,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,l,l,r,l,l,l,l,l,l,l,l,r,l,l,r,l,r,r,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,l,r,l,r,r,r,l,r,l,l,l,l,l,l,r,r,l,l,l,l,l,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,l,l,l,r,l,r,l,r,l,r,l,l,l,l,l,r,r,l,l,r,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,l,r,l,l,l,r,l,r,l,l,l,l,r,r,r,r,r,r,l,r,l,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,r,l,r,r,r,r,r,r,r,r,l,r,l,l,l,l,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,l,l,r,l,r,l,l,l,r,r,l,l,l,l,r,l,l,r,l,l,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,l,r,l,r,r,r,r,r,r,l,r,l,r,r,r,l,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,r,l,l,r,r,r,l,r,l,r,r,l,r,r,r,l,l,r,r,l,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,l,l,l,r,l,l,l,l,l,r,l,r,l,l,l,l,l,l,l,l,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,r,r,r,l,r,r,r,r,l,r,r,l,r,r,r,l,r,l,r,l,l,r,l,l,r,r,l,r,r,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,l,r,r,r,r,r,l,r,r,l,l,r,r,r,r,r,r,r,r,r,r,r,r,l,r,l,r,l,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,r,l,l,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,r,l,r,l,l,l,r,l,l,r,r,l,l,l,r,r,l,r,l,r,l,l,l,l,r,l,r,l,r,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,r,r,r,r,r,r,l,r,r,l,r,r,l,r,l,r,r,r,r,r,r,r,r,r,r,l,r,r,l,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,l,r,l,l,l,r,l,r,l,l,l,l,l,r,l,l,l,l,l,l,r,l,r,l,l,l,r,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,l,r,l,r,r,r,r,l,l,r,l,l,l,l,l,r,r,r,l,r,r,r,r,l,r,r,l,r,r,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,r,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,l,r,r,l,l,r,l,l,l,l,l,r,r,l,l,l,l,r,l,r,r,l,l,l,l,l,r,l,r,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,r,l,l,l,l,l,r,r,r,l,r,l,r,l,r,r,r,l,r,l,l,r,l,l,l,l,l,l,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,r,l,r,l,r,r,r,r,r,r,r,r,l,l,r,r,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,r,r,r,l,l,r,r,l,l,r,l,l,l,l,r,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,r,l,l,l,l,l,l,r,l,r,r,r,r,r,l,r,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,l,r,r,l,l,r,l,r,r,r,l,l,r,r,l,r,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,l,r,l,l,r,l,r,r,l,l,l,r,r,r,l,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,r,r,l,l,r,l,l,r,l,l,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,l,r,r,l,r,r,r,l,r,r,r,l,l,l,r,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,r,l,l,l,r,r,r,l,r,l,r,r,r,r,l,r,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,r,l,r,l,l,r,l,l,r,r,r,r,r,r,r,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,l,r,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,l,r,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,r,l,r,l,l,l,r,l,l,l,r,r,r,l,l,r,l,l,r,r,r,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,r,r,r,l,r,r,l,l,r,r,l,l,r,l,r,l,l,r,r,l,r,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,l,r,r,r,r,r,r,r,r,r,l,l,r,r,r,l,r,l,l,r,l,r,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,r,l,l,r,r,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,l,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,l,r,r,r,l,r,r,r,l,l,r,r,r,l,l,r,r,r,r,r,r,r,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,l,l,l,l,l,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,l,l,l,l,l,l,r,r,l,l,l,l,l,l,l,r,l,l,l,l,l,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,r,l,r,r,r,l,l,l,l,l,l,l,l,r,l,r,l,r,l,r,r,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,l,l,l,r,r,r,l,l,r,r,l,l,r,r,l,r,l,r,l,l,l,l,l,r,l,l,r,l,l,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,r,r,l,r,r,l,r,r,r,r,l,l,l,l,l,l,l,l,r,l,l,l,r,l,l,l,r,r,l,l,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,r,l,r,l,r,r,r,r,l,r,r,r,r,r,r,l,r,r,r,r,r,r,l,r,r,r,r,l,r,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,r,r,l,l,l,l,l,l,l,l,l,r,r,l,l,l,l,l,l,r,l,l,r,l,l,l,l,l,l,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,r,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,l,r,r,r,l,l,r,r,r,l,r,l,l,r,l,l,l,l,l,r,r,r,r,l,r,r,l,l,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
